Site_ID,Location_ID,Country,Sample_ID,Date,Laboratory,Contact_name,Contact_email,Paper_code,"Latitude, WGS 84","Longitude, WGS 84",Soil_type,Veg_type,Sample_location,PW_soil_descrip,Cathcment_size,Wetland_cover,Depth_sample,THg,THg_err,DHg,DHg_err,Filter_Size,MeHg,MeHg_err,TOC,TOC_err,DOC,DOC_err,RHgC,Turbidity,pH,EC,Alk,P,Cl,SO4,TDS,Notes,Collector,Range Flag,Outlier Flag,,
Alaska,"Toolik, Upland Transect",USA,Core 14 organic,2015-10-02,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,14.53,NA,NA,NA,NA,NA,NA,28.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 14 organic,2015-10-03,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,6.19,NA,NA,NA,NA,NA,NA,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 9 organic,2015-10-04,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.05,NA,NA,NA,NA,NA,NA,12.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 9 organic,2015-10-05,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.79,NA,NA,NA,NA,NA,NA,11.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 3,2015-10-06,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,8.51,NA,NA,NA,NA,NA,NA,5.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 3,2015-10-07,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,5.51,NA,NA,NA,NA,NA,NA,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 12 organic,2015-10-08,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.24,NA,NA,NA,NA,NA,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 12 organic,2015-10-09,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.43,NA,NA,NA,NA,NA,NA,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 3 organic,2015-10-10,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.12,NA,NA,NA,NA,NA,NA,25.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 3 organic,2015-10-11,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.1,NA,NA,NA,NA,NA,NA,29.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 5,2015-10-12,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,8.03,NA,NA,NA,NA,NA,NA,6.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 5,2015-10-13,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,6.17,NA,NA,NA,NA,NA,NA,4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 5 organic,2015-10-14,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,14.24,NA,NA,NA,NA,NA,NA,41.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 5 organic,2015-10-15,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,0.75,NA,NA,NA,NA,NA,NA,10.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 lower,2015-10-16,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.43,NA,NA,NA,NA,NA,NA,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 lower,2015-10-17,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.21,NA,NA,NA,NA,NA,NA,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 7 organic,2015-10-18,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.38,NA,NA,NA,NA,NA,NA,11.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 7 organic,2015-10-19,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.36,NA,NA,NA,NA,NA,NA,13.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 15 organic,2015-10-20,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.09,NA,NA,NA,NA,NA,NA,15.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2003-07-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2003-08-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2003-09-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,0.9,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,1,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2003-10-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2003-11-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2003-12-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-01-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,0.9,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,1,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-02-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-03-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-04-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-05-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-06-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-07-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-08-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-09-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-10-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-11-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2004-12-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-01-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.4,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-02-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-03-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-04-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-05-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-06-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-07-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.4,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-08-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-09-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-10-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-11-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2005-12-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-01-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.6,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-02-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-03-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-04-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-05-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-06-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-07-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-08-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-09-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.4,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-10-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Gillam, Manitoba",Nelson River,Canada,NA,2006-11-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,56.35,-94.7,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2003-07-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2003-08-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2003-09-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2003-10-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2003-11-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.3,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2003-12-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.4,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2004-01-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2004-02-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2004-03-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2004-04-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.6,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2004-05-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.8,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
"Churchill, Manitoba",Churchill River,Canada,NA,2004-06-01,University of Alberta,NA,Jane.kirk@ec.gc.ca,Kirk_and_Louis_2009,58.77,-94.17,NA,NA,River,NA,NA,NA,NA,1.4,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THg and MeHg approximated from Figure 2,NA,0,0,,
